"id","name","approve_year","approve_no","approve_region","suitable_region","culti_type","sub_type","maturity","control_variety","growth_days","compare_days","rice_code"
8587,嘉育948,2001,赣审稻2001003,江西,"适宜赣中、赣北地区种植。 
",7,9,12,赣早籼37号,104.00,,ZLDZ-61-中稻
8588,中9优838选,2001,赣审稻2001002,江西,"适宜江西作晚稻种植。
 ",7,9,13,汕优晚3,123.00,,ZLDZ-61-中稻
8589,培两优210,2002,赣审稻2002023,江西,江西中南部地区种植。,7,9,13,赣晚籼19号,123.00,,ZLDZ-61-中稻
8590,赣亚一号,2002,赣审稻2002022,江西,江西全省作一季晚稻种植。,4,9,16,汕优63,153.50,,ZLDZ-11-双季晚稻
8591,协优963,2002,赣审稻2002021,江西,江西全省均可种植。,4,9,16,汕优46,125.30,,ZLDZ-11-双季晚稻
8592,协优218,2002,赣审稻2002020,江西,江西全省均可种植。,4,9,16,汕优46,125.20,,ZLDZ-11-双季晚稻
8593,金优752,2002,赣审稻2002018,江西,"江西全省作一季稻种植。 

 ",7,9,16,博优752,140.00,,ZLDZ-61-中稻
8594,协优962,2002,赣审稻2002017,江西,江西全省均可种植。,7,9,13,汕优46,124.00,,ZLDZ-61-中稻
8595,金优198,2002,赣审稻2002016,江西,江西全省均可种植。,7,9,12,汕优63,124.40,,ZLDZ-61-中稻
8596,协优80,2002,赣审稻2002015,江西,"江西全省均可种植。 
",7,9,13,汕优64,116.30,,ZLDZ-61-中稻
8597,九两优F6,2002,赣审稻2002011,江西,"江西全省均可种植。 

",7,9,12,优I402,118.00,,ZLDZ-61-中稻
8598,九两优丰,2002,赣审稻2002010,江西,江西全省均可种植。,7,9,13,赣晚籼40号,112.80,,ZLDZ-61-中稻
8599,K优66,2002,赣审稻2002009,江西,江西全省均可种植。,7,9,13,优I402,116.30,,ZLDZ-61-中稻
8600,金优F6,2002,赣审稻2002008,江西,江西全省均可种植。,7,9,12,浙733,115.90,,ZLDZ-61-中稻
8601,农优90,2002,赣审稻2002019,江西,全省稻瘟病轻发区,7,9,13,汕优晚3,112.40,,ZLDZ-61-中稻
8602,湘晚籼11号,2002,赣审稻2002014,江西,江西全省均可种植。,7,9,12,赣晚籼19号,124.10,,ZLDZ-61-中稻
8603,华粳籼74,2002,赣审稻2002013,江西,江西全省作单季稻和赣中南地区作双季晚稻种植。,7,10,16,汕优63,128.60,,ZLDZ-61-中稻
8604,赣晚籼31号,2002,赣审稻2002012,江西,江西中南部地区作双季晚稻种植。,7,9,13,赣晚籼19号,125.00,,ZLDZ-61-中稻
8605,湘早籼31号,2002,赣审稻2002007,江西,江西全省均可种植。,7,9,12,赣早籼40号,110.00,,ZLDZ-61-中稻
8606,中9819,2002,赣审稻2002006,江西,江西全省均可种植。,7,9,12,赣早籼40号,110.30,,ZLDZ-61-中稻
